id_cancion	plays	song	artist	id_cancion	requests
354546	1	I'm Cuttin' Out	Los Bravos	354546	1
354551	1	Going Nowhere	Los Bravos	354551	1
354554	1	Don't Be Left Out In The Cold	Los Bravos	354554	1
354556	1	You'll Never Get The Chance Again	Los Bravos	354556	1
354580	1	Ella Es	Shaka Black & Toni Haze	354580	1
354629	1	Que Deus Me Perdoe	AmÃ¡lia Rodrigues	354629	1
354648	1	Olhos Castanhos	Francisco JosÃ©	354648	1
354665	1	A Noite Passada	Sergio Godinho	354665	1
354666	1	FrÃ¡gil (I)	Jorge Palma	354666	1
354831	1	Amor Nao Curado	ÃÅgata	354831	1
354832	1	Que Mal Te Fiz Eu Diz-me	Leandro	354832	1
354834	1	E Como Sempre	JosÃ© Malhoa	354834	1
354843	1	Hei-de Encontrar	Ruth Marlen	354843	1
354848	1	Com O Tempo Ira Passar	MÃ_nica Sintra	354848	1
354850	1	Nao Voltarei A Ser Teu	Beto	354850	1
354858	1	Por Ti Deixei De Viver	Nelson Ritchie	354858	1
354860	1	Explode Paixao	Lucas e Matheus	354860	1
354865	1	Cartinha De Amor	Guigui da Bahia	354865	1
354907	1	Sinto Siento	Ana Malhoa	354907	1
355055	1	Ã_tre	Nicolas Jaar	355055	1
355057	1	Sunflower	Nicolas Jaar	355057	1
355060	1	Problem With the Sun	Nicolas Jaar	355060	1
355066	1	Trace	Nicolas Jaar	355066	1
355077	1	Wrestlers	Hot Chip	355077	1
355084	1	Spades For Hands	Jobody	355084	1
355094	1	Spektrolit	Joel Alter	355094	1
355096	1	Phono_Matik	SRA	355096	1
355100	1	I Give You	Brian Gros	355100	1
355101	1	Lavitsh	Nsound	355101	1
355104	1	Volcano	Whyt Noyz	355104	1
355106	1	Crash	SRA	355106	1
355161	1	The Clean Up - Lorn Remix	Amon Tobin	355161	1
355162	1	Ruthless - Kid Koala Remix	Amon Tobin	355162	1
355202	1	Freak-A-Holic - Unmixed	The Egyptian Lover	355202	1
355259	1	Beep Street	Squarepusher	355259	1
355317	1	Love Will Tear Us Apart	Squarepusher	355317	1
355328	1	My Red Hot Car	Squarepusher	355328	1
355346	1	Tiger Eyes (Laid Back) - Adrian Sherwood _ On-U Sound Remix	Peaking Lights	355346	1
355392	1	Hand Me Down Your Love	Hot Chip	355392	1
355439	1	Last Land	John Talabot	355439	1
355444	1	So Will Be Now... feat. Pional	John Talabot, Pional	355444	1
355481	1	Love Is The Drug	Kode9, The Spaceape, Cha Cha	355481	1
355482	1	Neon Red Sign	Kode9, Cha Cha, The Spaceape	355482	1
355488	1	Bullet Against The Bone	Kode9, The Spaceape	355488	1
355597	1	Lonely Town	fLako feat. Dirg Gerner, Flako, Dirg Gerner	355597	1
355603	1	Love & Glamour (Intro)	Christina Aguilera	355603	1
355662	1	Cry Baby	Cee Lo Green	355662	1
355666	1	No One's Gonna Love You	Cee Lo Green	355666	1
355680	1	Chop Me Up - Main Version - Clean	Justin Timberlake, Timbaland, Three-6 Mafia	355680	1
355681	1	Damn Girl - Main Version - Explicit	Justin Timberlake, will.i.am	355681	1
355746	1	Rainin' Through My Sunshine - Re-Recording	The Real Thing	355746	1
355812	1	Poco Di Bo (feat. Kaysha)	Mika Mendes	355812	1
355831	1	Rain	MIKA	355831	1
355844	1	Stuck In The Middle - Live from Sadler's Wells, London_2009	MIKA	355844	1
355898	1	Over My Shoulder	MIKA	355898	1
355945	1	If I Ain't Got You - Radio Edit	Alicia Keys	355945	1
355966	1	Wreckless Love	Alicia Keys	355966	1
355975	1	Krasivuye glazha - Feat. Ara Malikian	Huecco	355975	1
356017	1	I Against I (Einfach Dagegen)	Kein Hass Da	356017	1
356083	1	The Regulator	Bad Brains	356083	1
356091	1	How Low Can A Punk Get_	Bad Brains	356091	1
356094	1	Send You No Flowers	Bad Brains	356094	1
356100	1	Banned In D.C.	Bad Brains	356100	1
356116	1	Don't Bother Me	Bad Brains	356116	1
356117	1	Regulator	Bad Brains	356117	1
356264	1	H2o	Nicolas Dri	356264	1
356363	1	You Know I Tried	Dri	356363	1
356364	1	Inspiration	Dri	356364	1
356389	1	Snap	D.R.I.	356389	1
356440	1	Violent Pacification	D.R.I.	356440	1
356526	1	Stupid, Stupid War - Dealing With It	D.R.I.	356526	1
356568	1	Peace of mind	Jingo De Lunch	356568	1
356616	1	El Rey Del Tractor	Dinamita Pa Los Pollos	356616	1
356634	1	Space Oddity (Live) [Stereo]	David Bowie	356634	1
356666	1	Jah Na Sleep	General Levy	356666	1
356668	1	Glue (Jungle Mix)	General Levy	356668	1
356689	1	Time Dread (live)	General Levy	356689	1
356690	1	Digi_Heat Melody (live)	General Levy	356690	1
356772	1	You Can't Go Home Again	DJ Shadow	356772	1
356786	1	Sleep When I'm Gone	DJ Khaled, Busta Rhymes, Cee-Lo, The Game	356786	1
356799	1	Underneath - Daddy's Groove Radio Rework	DJ Antoine, Daddyâ€™s Groove, F. Antoniali, A. Konrad	356799	1
356820	1	Where Have You Been - Back in Time Mix	Alison Reese	356820	1
356821	1	Children 2012 - Davincii Remix	Dutch South	356821	1
356830	1	Starships - Euphoria Mix	Casey Jean	356830	1
356890	1	My Name Is Lexy - Nrj Airplay Edit	Rob Nunjes	356890	1
356894	1	Crying At the Discotheque - Disco Deluxe Edition	D_Wise	356894	1
356899	1	I Will Always Love You - Gardenrockaz Hands Up Edit	Coleda	356899	1
356904	1	PÃ¥ yttersta grenen	Py BÃ_ckman	356904	1
356926	1	Around the World - Sharp As a Knife Mix	Party Control	356926	1
356979	1	Soul II Soul - Original Mix	Mike Newman & The Viron	356979	1
357009	1	Blem Blem - Original Mix	DJ PP	357009	1
357012	1	Incognito - Original Mix	DJ PP	357012	1
357019	1	Tarzan Of The Monkeys - Original Mix	DJ PP	357019	1
357039	1	The First Cut Is The Deepest - Original	PP Arnold	357039	1
357041	1	Club perfecto	Paco Pil & Del Pino Brothers	357041	1
357105	1	Mama Said	The Shirelles	357105	1
357323	1	Chain Of Fools	Aretha Franklin	357323	1
357337	1	Everyday Is Like Sunday	Morrissey	357337	1
357339	1	Angel Angel Down We Go Together	Morrissey	357339	1
357340	1	Suedehead	Morrissey	357340	1
357359	1	The Hives Are The Law, You Are Crime	The Hives	357359	1
357420	1	La Leyenda Del Beso â€“ Intermedio	Orquesta Lirica Y Coros Cantores De Madrid	357420	1
357431	1	DoÃ±a Francisquita â€“ Preludio	Orquesta Lirica Y Coros Cantores De Madrid	357431	1
357454	1	Edgar_ Addio, mio dolce amore	Marco Berti, Cristina Gallardo-Domas, Rossana Rinaldi, Luca Salsi, Filippo Polinelli, Orchestra e Coro del Festival Puccini, Pier Giorgio Morandi	357454	1
357494	1	Turandot_ Atto III - VI. Chi pose tanta forza nel tuo cuore_	Birgit Nilsson, Frank Guarrera, Anna Moffo, Leopold Stokowski, Franco Corelli, The Metropolitan Opera Orchestra	357494	1
357502	1	La Revoltosa - _DÃºo De Felipe Y Mari Pepa_	LUIS SAGI-VELA, Rosa Sarmiento, Frederico Moreno-Torroba, Isabel Rivas	357502	1
357512	1	La Revoltosa - _Guajiras_	LUIS SAGI-VELA, Rosa Sarmiento, Frederico Moreno-Torroba, Isabel Rivas	357512	1
357525	1	Let's Get Loud	The Baseballs	357525	1
357529	1	The Look	The Baseballs	357529	1
357538	1	Bitch - Live	The Baseballs	357538	1
357546	1	The Look - Live	The Baseballs	357546	1
357550	1	California Gurls - Live	The Baseballs	357550	1
357615	1	Maquina 501	Trio Zapatista	357615	1
357649	1	Tango del Calvo	Trio Zapatista	357649	1
357663	1	Zumo de papaya	Trio Zapatista	357663	1
357681	1	A mÃ_ no me gusta que me disparen	Trio Zapatista	357681	1
357688	1	MetereÃ_loga	Trio Zapatista	357688	1
357737	1	One	Sweet Little Band	357737	1
357812	1	It's Not Right But It's Okay - Remastered_ 2000	Whitney Houston	357812	1
357836	1	I Don't Want To	Toni Braxton	357836	1
358017	1	Juste un instant	M. Pokora	358017	1
358088	1	Lots More Lovin - Original Mix	Dr. Kucho! & Funky Truckerz	358088	1
358094	1	Login - Club Mix	Calabria Vs Rob Estell	358094	1
358109	1	Il Tipico Italiano - Marc Korn Hands Up Remix	Miani	358109	1
358111	1	Simple Way To Rock - Original Mix	SAO Tokyoska	358111	1
358122	1	Forever - Dave Dee! Vs.Harddanzor Remix	Sunbeats Inc.	358122	1
358147	1	Heaven Of Moscow - Original Mix	Laera	358147	1
358156	1	Deep Warm Ring - Original Mix	Maryon Rags	358156	1
358339	1	Vem Tror Du Att Du Ã„r_	Mauro Scocco, Georg Riedel, Lisa Nilsson, Hot Club De SuÃ¨de	358339	1
358360	1	VÃ_rdelÃ¶s	BjÃ¶rn RosenstrÃ¶m	358360	1
358361	1	Nu LÃ_gger Du Av JÃ¶rgen	BjÃ¶rn RosenstrÃ¶m	358361	1
358455	1	NO HI HA RES A FER	AL FONDO A LA DERETXA	358455	1
358471	1	CanÃ§Ã_ de Nadal	Sau	358471	1
358539	1	Killing Me Softly	Rafaela	358539	1
358543	1	Last Dance	Rafaela	358543	1
358551	1	Me Sacas De Quicio	Objetivo Birmania	358551	1
358553	1	IncÃ_gnito	Objetivo Birmania	358553	1
358572	1	Zombis En La Casa Del Amor	Alaska Y Dinarama	358572	1
358577	1	DescongÃ©late (Durante 5_55 a 75Â°)	Alaska Y Dinarama	358577	1
358582	1	Mentira (VersiÃ_n Demo)	Alaska Y Dinarama	358582	1
358591	1	Nacida Para Perder	Alaska Y Dinarama	358591	1
358618	1	Club De Egipcios (VersiÃ_n Demo)	Dinarama + Alaska	358618	1
358621	1	Me Hablo La Television	Alaska Y Dinarama	358621	1
358627	1	El Diablo Anda Suelto	Alaska Y Dinarama	358627	1
358632	1	Ectoplasmatic	Alaska Y Dinarama	358632	1
358634	1	No Es El Final	Alaska Y Dinarama	358634	1
358648	1	Carne, Huesos Y TÃº (Cycle Remix)	Alaska Y Dinarama	358648	1
358659	1	Alto, Prohibido Pasar	Alaska Y Dinarama	358659	1
358672	1	Solo Creo Lo Que Veo (Version Maxi)	Alaska Y Dinarama	358672	1
358677	1	HuracÃ¡n Mexicano	Alaska Y Dinarama	358677	1
358712	1	We're Looking For The Whales	a-ha	358712	1
358762	1	Early Morning	a-ha	358762	1
358786	1	Love Is Reason	a-ha	358786	1
358859	1	The Sun Never Shone That Day	a-ha	358859	1
358885	1	The Swing Of Things - Live	a-ha	358885	1
358935	1	Scoundrel Days	a-ha	358935	1
358939	1	Cry Wolf	a-ha	358939	1
358975	1	Lifelines	a-ha	358975	1
359034	1	The Way We Lived	Wax Tailor, Sharon Jones	359034	1
359111	1	The Time of Our Lives	Kid Loco	359111	1
359115	1	Pretty Boy Floyd - Agents of Desire Remix	Kid Loco	359115	1
359147	1	Feel - Miguel Migs Salted Petalpusher Vocal	Li'sha	359147	1
359153	1	La Mas Bonita	IOS	359153	1
359179	1	Full Steam Spacemachine	Royal Republic	359179	1
359180	1	Let Me In	Beatsteaks	359180	1
359207	1	Pray For Tucson	Dave Hause	359207	1
359259	1	The Way It Is	The Sheepdogs	359259	1
359302	1	Swan Lake Act II Two_ Scene	Tchaikovsky	359302	1
359304	1	Swan Lake Act II Two_ Dances of the Swans_ Allegro	Tchaikovsky	359304	1
359305	1	Swan Lake Act II Two_ Dances of the Swans_ Tempo De Valse	Tchaikovsky	359305	1
359343	1	Weirdest Home Videos	Thomas Newman	359343	1
359366	1	Dilemma	Jay-Jay Johanson	359366	1
359375	1	Out Of Focus	Jay-Jay Johanson	359375	1
359385	1	Humiliation	Jay-Jay Johanson	359385	1
359395	1	Trauma	Jay-Jay Johanson	359395	1
359401	1	On The Radio	Jay-Jay Johanson	359401	1
359414	1	Be Thankful For What You've Got	Massive Attack	359414	1
359429	1	Daydream in Blue	I Monster	359429	1
359464	1	You (quantic Soul Orchestra Version)	The Dining Rooms	359464	1
359475	1	Basement	Puddle Of Mudd	359475	1
359544	1	Stromboli Promenade	The Dining Rooms	359544	1
359558	1	Brother - Earthling Bonus Beats	Urban Species	359558	1
359607	1	Man On The Loose	The Quireboys	359607	1
359609	1	Sex Party (Live)	The Quireboys	359609	1
359622	1	7 O'Clock (Demo)	The Quireboys	359622	1
359635	1	Brother Louie	The Quireboys	359635	1
359676	1	The Feeling Is Dub	Mad Professor	359676	1
359683	1	Dubâ€™s Best friend	Mad Professor	359683	1
359695	1	Dirty Laundry - Skeewiff Remix	Bitter_Sweet	359695	1
359701	1	Country Song	The Verve	359701	1
359715	1	Make Your Move featuring Mustafa Akbar	Thunderball, Mustafa Akbar	359715	1
359728	1	Pull the Trigger	U.D.O.	359728	1
359743	1	Moon on the Rise featuring Rootz - Fort Knox Five Remix	Thunderball	359743	1
359775	1	Thunder In the Jungle featuring Afrika Bambaataa	Thunderball, Afrika Bambaataa	359775	1
359786	1	Down By The River	Bliss n Eso	359786	1
359804	1	Kelly Watch the Stars	Air	359804	1
359849	1	Southern Air	Yellowcard	359849	1
359894	1	Stop To Wonder	2econd Class Citizen	359894	1
359910	1	Us (Jon Hopkins Remix)	Nosaj Thing	359910	1
359918	1	A Kind of Magic - Remix Julian B.	High School Music Band	359918	1
359921	1	I Want It All - Remix Julian B.	High School Music Band	359921	1
359926	1	The Great Pretender - Remix Julian B.	High School Music Band	359926	1
359927	1	These Are the Days of Our Lives - Remix Julian B.	High School Music Band	359927	1
359931	1	Love Kills - Remix Julian B.	High School Music Band	359931	1
359957	1	Iâ€™m Slowly Turning Into You	The White Stripes	359957	1
359961	1	Jimmy The Exploder	The White Stripes	359961	1
359964	1	Suzy Lee	The White Stripes	359964	1
359967	1	Cannon	The White Stripes	359967	1
359974	1	Little People	The White Stripes	359974	1
359988	1	I Think I Smell A Rat	The White Stripes	359988	1
359990	1	I Canâ€™t Wait	The White Stripes	359990	1
360026	1	Kemptown	Dylan Rhymes	360026	1
360109	1	ASPEN - Just Be Good To Me - Radio Edit	Aspen	360109	1
360130	1	Gap In The Fence	Enter Shikari	360130	1
360132	1	Antwerpen	Enter Shikari	360132	1
360133	1	The Jester	Enter Shikari	360133	1
360140	1	Juggernauts - Blue Bear's True Tiger Remix	Enter Shikari	360140	1
360141	1	No Sleep Tonight - The Qemists remix	Enter Shikari	360141	1
360149	1	No Sleep Tonight - The Qemists remix	Enter Shikari	360149	1
360184	1	Overneath	Aquasky, Meat Katie	360184	1
360214	1	What Is the Soul of Man_	Sister Rosetta Tharpe	360214	1
360252	1	You Keeps Holdin' Me Down	DJ Fresh	360252	1
360253	1	I'm Dreamin'	DJ Fresh	360253	1
360291	1	Fight	DJ Fresh	360291	1
360324	1	My World - Feat. Giovanca	Noisia, Giovanca	360324	1
360344	1	Great DJ	The Ting Tings	360344	1
360551	1	DIRTY (Darth & Vader Remix)	Dirtyphonics, Darth & Vader	360551	1
360570	1	Endboss	Marteria	360570	1
360575	1	Marteria Girl	Marteria	360575	1
360578	1	Alles verboten feat. Casper	Marteria	360578	1
360581	1	Sekundenschlaf feat. P. Fox	Marteria	360581	1
360656	1	Watching You, Watching Me	London Elektricity	360656	1
360707	1	Run Riot - Sub Zero Remix	Camo & Krooked	360707	1
360714	1	Menace - Mefjus Remix	Camo & Krooked	360714	1
360828	1	Never Change	Savant	360828	1
360839	1	Bach To The Phuture - Original Mix	Savant	360839	1
360841	1	Ninur - Original Mix	Savant	360841	1
360851	1	Overworld - Original Mix	Savant	360851	1
360853	1	Megaboy - Original Mix	Savant	360853	1
360854	1	Starscream Forever - Original Mix	Savant, Qwentalis	360854	1
360864	1	Robot People Monster - Original Mix	Savant	360864	1
360871	1	Ghetto Blastah - Original Mix	Savant	360871	1
360937	1	Waking Dreams (Drum & Bass VIP Mix)	TwoThirds & Laura Brehm	360937	1
360973	1	Night and Day - Radio Edit	Sigma, Ikay, Foxrox and Geetox	360973	1
360975	1	The Jungle - FuntCase Remix	Sigma	360975	1
361171	1	Yellow Jackets	Esham	361171	1
361191	1	I Can Make You Feel Good	TC, Keisha Levine	361191	1
361196	1	Its That Time Again	TC	361196	1
361213	1	Do You Rock_	TC	361213	1
361229	1	War - Original	Jack Beats, Diplo, Example	361229	1
361236	1	Cups - Live	Underworld	361236	1
361243	1	Synthetic	Krooked, Camo	361243	1
361247	1	Clap Your Hands - Dubstep Mix	Drumsound, Bassline Smith	361247	1
361254	1	Close - Dub Mix	Drumsound & Bassline Smith	361254	1
361255	1	R U Ready - Dubstep Mix	Drumsound, Bassline Smith	361255	1
361263	1	Winnie the Pooh - Perfumed Garden, 14th August 1967	Tyrannosaurus Rex	361263	1
361382	1	Never Too Late	Don Diablo	361382	1
361435	1	Chaos Theory - Dubstep Mix	ShockOne	361435	1
361440	1	Blind Cobblers Thumb - Tantrum Desire Remix	Futurebound	361440	1
361543	1	We'll Be Coming Back - R3hab EDC NYC Remix	Calvin Harris, Example	361543	1
361574	1	Mina	Merge of Equals	361574	1
361629	1	Elements - Edx Radio Mix	Dinka	361629	1
361836	1	Sunday Girl - 2001 Digital Remaster	Blondie	361836	1
361871	1	Safari - Original Mix	Ost & Meyer	361871	1
361903	1	Ines	Kai, Ibiza Sunset, Frank Zander	361903	1
361968	1	The Messenger	New Funky Generation	361968	1
361985	1	Love's Like An Energy	Ibiza Lounge Club	361985	1
362064	1	When Silent It Speaks - Feat. Glen Velez	J Viewz	362064	1
362401	1	Awake	Black Rebel Motorcycle Club	362401	1
362410	1	Screaming Gun	Black Rebel Motorcycle Club	362410	1
362412	1	Loaded Gun	Black Rebel Motorcycle Club	362412	1
362447	1	Half-State	Black Rebel Motorcycle Club	362447	1
362706	1	Clear Blue Water - Ferry Corsten Remix	Oceanlab, Ferry Corsten	362706	1
362776	1	The Light	The Album Leaf	362776	1
362841	1	Ah Habibi	Bellyhouse, Dominique, Saliyah, Carolina Barbagallo	362841	1
362847	1	La Luna y el Sol - vocal mix	Bellyhouse, Saliyah	362847	1
362901	1	Sexual Healing (Buddah Remix)	Marvin Gaye	362901	1
362956	1	Snap	Lusine	362956	1
362966	1	Con Ella No Hay Salida Facil	Alberto Vazquez	362966	1
362975	1	Anillo Grabado	Los Jilgueros Del Arroyo	362975	1
363013	1	Big Time (Feat. Peter Gabriel)	Hardage	363013	1
363213	1	Autumn	Ganga	363213	1
363220	1	Soulsalicious	Tape Five	363220	1
363222	1	Stay With Me	The David Michael Project	363222	1
363267	1	Resident Evil Suite	Tomandandy	363267	1
363268	1	Saxophone (feat. Lovely Laura)	Lovely Laura, Afterlife	363268	1
363543	1	Fata Morgana	Jens Buchert	363543	1
363725	1	Donâ€™t Wake Me Up - Original Mix	DJ Shah, Inger Hansen	363725	1
363738	1	Ocean Drive - Acoustic Version	DJ Shah, Phillipa Joy	363738	1
363752	1	Don't Wake Me Up - Original Mix	DJ Shah, Inger Hansen	363752	1
363762	1	Light The Fire - DJ Shah's Ambient Soul Mix	Sunsea	363762	1
363841	1	Mr Perfect (Playmen Remix 2012)	Elena Paparizou, Playmen	363841	1
363902	1	Listen Up	Mr. Scruff, Broken English	363902	1
363917	1	Wicked Can't Run This Dub	Glen Brown, King Tubby	363917	1
363950	1	Vibrate	Mr. Scruff, Braintax	363950	1
364046	1	Sergio Leone Suite_ Deborah's Theme from Once Upon A Time In America	"Ennio Morricone, Yo-Yo Ma;Ennio Morricone"	364046	1
364060	1	Unaccompanied Cello Suite No. 1 in G Major, BWV 1007_ Courante	Yo-Yo Ma	364060	1
364076	1	Unaccompanied Cello Suite No. 1 in G Major, BWV 1007_ Courante	Johann Sebastian Bach, Yo-Yo Ma	364076	1
364110	1	The Mission_ Gabriel's Oboe	"Ennio Morricone, Yo-Yo Ma;Ennio Morricone"	364110	1
364114	1	Giuseppe Tornatore Suite_ Looking for You (Love Theme) from Cinema Paradiso	"Andrea Morricone, Ennio Morricone, Yo-Yo Ma;Ennio Morricone"	364114	1
364132	1	Unaccompanied Cello Suite No. 1 in G Major, BWV 1007_ Sarabande	Yo-Yo Ma	364132	1
364169	1	I Saw Her Again	California Dreamers	364169	1
364175	1	La PequeÃ±a Muerte	La Gran Orquesta Republicana	364175	1
364282	1	Mambo Jambo	Bambo Rosa	364282	1
364414	1	Mi conciencia	Albertucho	364414	1
364417	1	Mi voz	Albertucho	364417	1
364529	1	Forget Her	Jeff Buckley	364529	1
364625	1	I'm Gonna Walk Dem Golden Stairs	Elvis Presley	364625	1
364630	1	Joshua Fit the Battle of Jericho	Elvis Presley	364630	1
364673	1	Un Anno D'amore	Monodeluxe (Compiled By The Bria Project), Paola Cassiano	364673	1
364755	1	Ahora	La PulquerÃ_a	364755	1
364763	1	El Rincon De Los Arrastrados	La PulquerÃ_a	364763	1
364831	1	Ice Cream Headache	Toktok	364831	1
364835	1	Mis Hijos Me EspÃ_an	TahÃºres ZÃºrdos	364835	1
364840	1	Una Noche De Amor	TahÃºres ZÃºrdos	364840	1
364844	1	No Dispares	TahÃºres ZÃºrdos	364844	1
364931	1	Luciendo Mi Saquito Blusero	La Renga	364931	1
364950	1	Sustancia entre las plantas	La Renga	364950	1
364975	1	LunÃ¡ticos	La Renga	364975	1
365001	1	Lo FrÃ¡gil De La Locura - Live	La Renga	365001	1
365011	1	Cuando EstÃ©s AcÃ¡ - Live	La Renga	365011	1
365017	1	El Revelde - Live	La Renga	365017	1
365025	1	CuÃ¡ndo VendrÃ¡n	La Renga	365025	1
365056	1	TNT	Leaving Eden	365056	1
365062	1	Wake Up And Go!	Colby Stopa	365062	1
365067	1	Techno Pirate	Colby Stopa	365067	1
365075	1	Dia D	NÃ´ Stopa	365075	1
365099	1	Bem Gostosinho (Mulher Solteira) [No Maka Radio Edit]	Hallux, Marcus, Nuno Fernandez	365099	1
365145	1	Que Pasada De Morena	David Civera	365145	1
365147	1	Me Dejaste Plantao	David Civera	365147	1
365167	1	El QuÃ© DirÃ¡n	David Civera	365167	1
365172	1	Ese No Soy Yo	David Civera	365172	1
365175	1	Para Vivir Contigo - Rmx	David Civera	365175	1
365201	1	Que Peligro Tiene Mi NiÃ±a	David Civera	365201	1
365214	1	AdiÃ_s Nonino	RaÃºl LaviÃ©, Arturo Sandoval	365214	1
365241	1	Jamas	Frandiego	365241	1
365261	1	DÃ¶del Up - Single Edit	Guano Apes	365261	1
365265	1	Quietly	Guano Apes	365265	1
365268	1	Scratch The Pitch	Guano Apes	365268	1
365279	1	Rain - Demo Tape	Guano Apes	365279	1
365286	1	Cosmic Dancer	Mickey Finn_'s T-Rex	365286	1
365376	1	Embustero	La HÃºngara	365376	1
365394	1	Nochebuena Por AlegrÃ_as	La HÃºngara	365394	1
365440	1	Que Calle Para Siempre	La HÃºngara	365440	1
365537	1	Why Cry	Afu-Ra Featuring Gentleman	365537	1
365541	1	Sucka Free	Afu-Ra	365541	1
365556	1	Stanley Kubrick	R.A. The Rugged Man	365556	1
365583	1	Whirlwind Thru Cities	Afu-Ra	365583	1
365592	1	Feel Like I Feel (Feat. Brethe1stlady)	Pittsburgh Philthy	365592	1
365625	1	Theme from Basic Instint (De _Instinto BÃ¡sico_)	The Film Band	365625	1
365656	1	As Time Goes By (From _Casablanca_)	The Film Band	365656	1
365782	1	Theme From Pretty Woman - Alternate Mix	L. Laina	365782	1
365797	1	Maria la Bandida	Duo Gala y su Mariachi	365797	1
365833	1	Brujo Magic	Suns Of Arqa, prince far-i	365833	1
365843	1	Diallo Diery	Omar Pene, Super Diamono	365843	1
365844	1	Supporter	Omar Pene, Super Diamono	365844	1
365849	1	Boul Warrou	Omar Pene, Super Diamono	365849	1
365850	1	Yallah Bakh	Omar Pene, Super Diamono	365850	1
365865	1	Over 2000 Years	King Fari Band	365865	1
365876	1	Ez Az A Nap	Takats Tamas Blues Band	365876	1
365892	1	Sex Kamikaze Girl - Extended	Lady Energy	365892	1
365899	1	Stay With Me	Kayl Johnson	365899	1
365904	1	Superlover - Europara Mix	Baby Energy	365904	1
365908	1	Dance in the Street - Eurorave Mix	Angie	365908	1
365910	1	La Gallina Esdrujula	Teresa Rabal	365910	1
365974	1	Khelipe Cheasa	Boban i Marko Markovic Orkestar	365974	1
366000	1	Balkan Fest	Boban Markovic Orkestar	366000	1
366025	1	Oot aina tÃ_ssÃ_	Marko Maunuksela	366025	1
366084	1	Alexandriani - Live	George Dalaras, Horodia	366084	1
366105	1	Tudo vira bosta	Rita Lee	366105	1
366132	1	InsÃ´nia	Rita Lee	366132	1
366153	1	LanÃ§a Perfume	Rita Lee	366153	1
366197	1	Tuca Tuca	Raffaella CarrÃ 	366197	1
366202	1	ChissÃ  Se Va	Raffaella CarrÃ 	366202	1
366223	1	Ma Che Musica Maestro	Raffaella CarrÃ 	366223	1
366227	1	DudulalÃ  - Adaptation Of A South African Popular Song	Raffaella CarrÃ 	366227	1
366230	1	Domenica Non E'	Raffaella CarrÃ 	366230	1
366236	1	Conta Su Di Me	Raffaella CarrÃ 	366236	1
366270	1	Being 1	Volbeat	366270	1
366311	1	Mississippi Kid	Lynyrd Skynyrd	366311	1
366323	1	Railroad Song	Lynyrd Skynyrd	366323	1
366342	1	Anything My Mama Don't Like	Helloween	366342	1
366351	1	Take Me Home	Helloween	366351	1
366371	1	Good Time	Carly Rae Jepsen, Owl City	366371	1
366393	1	Beast Of Burden	The Rolling Stones	366393	1
366521	1	Bless The Night	Wig Wam	366521	1
366574	1	Rocket Through My Heart	Wig Wam	366574	1
366580	1	Gonna Get You Someday	Wig Wam	366580	1
366642	1	Hourglass	Jorn	366642	1
366669	1	Young Forever (Re-Recorded)	Jorn	366669	1
366678	1	Out To Every Nation (Re-Recorded)	Jorn	366678	1
366684	1	Judgement Day	Jorn	366684	1
366688	1	Copernicus	Jorn	366688	1
366694	1	Alias (Bonus Europe)	Jorn	366694	1
366717	1	Rock And Roll Angel	Jorn	366717	1
366790	1	Can't Get Enough	Winger	366790	1
366913	1	Welcome To The Jungle	Kissin' Dynamite	366913	1
366946	1	Variations on a Theme of Paganini Op. 35_ Book I_ Var. XIII	Evgeny Kissin	366946	1
366948	1	Variations on a Theme of Paganini Op. 35_ Book II_ Var. I	Evgeny Kissin	366948	1
367094	1	The Temple Of The King	Axel Rudi Pell_A.R.P	367094	1
367105	1	Forever Angel	Axel Rudi Pell	367105	1
367145	1	Slayer Of Souls (Live)	Rob Rock	367145	1
367154	1	Calling Angels	Rob Rock	367154	1
367167	1	Spirit in the Sky	Rob Rock	367167	1
367174	1	Stranglehold	Rob Rock	367174	1
367177	1	Rage Of Creation	Rob Rock	367177	1
367243	1	Soul Divine	Jeff Scott Soto	367243	1
367246	1	Lost In Translation	Jeff Scott Soto	367246	1
367258	1	Soul Divine	Jeff Scott Soto	367258	1
367276	1	Funky Medley	Jeff Scott Soto	367276	1
367281	1	The Fire and The Fury - Remaster	Firewind, Gus G	367281	1
367295	1	My Loneliness	Firewind	367295	1
367328	1	Falling To Pieces	Firewind	367328	1
367332	1	Till The End Of Time	Firewind	367332	1
367357	1	Brother's Keeper	Firewind	367357	1
367435	1	Eyes Of Time	Ayreon	367435	1
367446	1	The Castle Hall	Ayreon	367446	1
367467	1	Isis And Osiris	Ayreon	367467	1
367469	1	Time Beyond Time	Ayreon	367469	1
367479	1	Evil Devolution	Ayreon	367479	1
367490	1	Computer-Reign (Game Over)	Ayreon	367490	1
367508	1	My House On Mars	Ayreon	367508	1
367519	1	Dawn Of A Million Souls	Ayreon	367519	1
367528	1	Comatose	Ayreon	367528	1
367544	1	Prince Of The Rodeo	Turbonegro	367544	1
367546	1	Suffragette City	Turbonegro	367546	1
367585	1	Welcome To The Garbage Dump	Turbonegro	367585	1
367596	1	I Got a Knife	Turbonegro	367596	1
367600	1	Mister Sister	Turbonegro	367600	1
367603	1	Tight Jeans, Loose Leash	Turbonegro	367603	1
367609	1	Turbonegro Must Be Destroyed	Turbonegro	367609	1
367664	1	Hold On To The Flame	Nocturnal Rites	367664	1
